state_clean,state_code,entity_type,region,year,crime_code,crime_type,cases,rate_per_lakh_female,population_2011,female_population_2011,literacy_rate_2011,is_structural_zero,is_source_gap,data_quality_flag,include_in_analysis
Uttar Pradesh,UP,State,Central,2015,DD,Dowry Deaths,2335,2.45,199812341,95307979,67.68,False,False,ok,True
Uttar Pradesh,UP,State,Central,2016,DD,Dowry Deaths,2473,2.59,199812341,95307979,67.68,False,False,ok,True
Uttar Pradesh,UP,State,Central,2017,DD,Dowry Deaths,2524,2.65,199812341,95307979,67.68,False,False,ok,True
Uttar Pradesh,UP,State,Central,2018,DD,Dowry Deaths,2444,2.56,199812341,95307979,67.68,False,False,ok,True
Uttar Pradesh,UP,State,Central,2019,DD,Dowry Deaths,2410,2.53,199812341,95307979,67.68,False,False,ok,True
Uttar Pradesh,UP,State,Central,2020,DD,Dowry Deaths,2274,2.39,199812341,95307979,67.68,False,False,ok,True
Uttar Pradesh,UP,State,Central,2021,DD,Dowry Deaths,2222,2.33,199812341,95307979,67.68,False,False,ok,True
Uttarakhand,UK,State,North,2001,DD,Dowry Deaths,56,1.13,10086292,4948089,78.82,False,False,ok,True
Uttarakhand,UK,State,North,2002,DD,Dowry Deaths,66,1.33,10086292,4948089,78.82,False,False,ok,True
Uttarakhand,UK,State,North,2003,DD,Dowry Deaths,93,1.88,10086292,4948089,78.82,False,False,ok,True
Uttarakhand,UK,State,North,2004,DD,Dowry Deaths,82,1.66,10086292,4948089,78.82,False,False,ok,True
Uttarakhand,UK,State,North,2005,DD,Dowry Deaths,63,1.27,10086292,4948089,78.82,False,False,ok,True
Uttarakhand,UK,State,North,2006,DD,Dowry Deaths,80,1.62,10086292,4948089,78.82,False,False,ok,True
Uttarakhand,UK,State,North,2007,DD,Dowry Deaths,70,1.41,10086292,4948089,78.82,False,False,ok,True
Uttarakhand,UK,State,North,2008,DD,Dowry Deaths,73,1.48,10086292,4948089,78.82,False,False,ok,True
Uttarakhand,UK,State,North,2009,DD,Dowry Deaths,94,1.9,10086292,4948089,78.82,False,False,ok,True
Uttarakhand,UK,State,North,2010,DD,Dowry Deaths,75,1.52,10086292,4948089,78.82,False,False,ok,True
Uttarakhand,UK,State,North,2011,DD,Dowry Deaths,83,1.68,10086292,4948089,78.82,False,False,ok,True
Uttarakhand,UK,State,North,2012,DD,Dowry Deaths,71,1.43,10086292,4948089,78.82,False,False,ok,True
Uttarakhand,UK,State,North,2013,DD,Dowry Deaths,43,0.87,10086292,4948089,78.82,False,False,ok,True
Uttarakhand,UK,State,North,2014,DD,Dowry Deaths,104,2.1,10086292,4948089,78.82,False,False,ok,True
Uttarakhand,UK,State,North,2015,DD,Dowry Deaths,54,1.09,10086292,4948089,78.82,False,False,ok,True
Uttarakhand,UK,State,North,2016,DD,Dowry Deaths,57,1.15,10086292,4948089,78.82,False,False,ok,True
Uttarakhand,UK,State,North,2017,DD,Dowry Deaths,60,1.21,10086292,4948089,78.82,False,False,ok,True
Uttarakhand,UK,State,North,2018,DD,Dowry Deaths,63,1.27,10086292,4948089,78.82,False,False,ok,True
Uttarakhand,UK,State,North,2019,DD,Dowry Deaths,57,1.15,10086292,4948089,78.82,False,False,ok,True
Uttarakhand,UK,State,North,2020,DD,Dowry Deaths,65,1.31,10086292,4948089,78.82,False,False,ok,True
Uttarakhand,UK,State,North,2021,DD,Dowry Deaths,72,1.46,10086292,4948089,78.82,False,False,ok,True
West Bengal,WB,State,East,2001,DD,Dowry Deaths,265,0.6,91276115,44467851,76.26,False,False,ok,True
West Bengal,WB,State,East,2002,DD,Dowry Deaths,273,0.61,91276115,44467851,76.26,False,False,ok,True
West Bengal,WB,State,East,2003,DD,Dowry Deaths,329,0.74,91276115,44467851,76.26,False,False,ok,True
West Bengal,WB,State,East,2004,DD,Dowry Deaths,396,0.89,91276115,44467851,76.26,False,False,ok,True
West Bengal,WB,State,East,2005,DD,Dowry Deaths,446,1.0,91276115,44467851,76.26,False,False,ok,True
West Bengal,WB,State,East,2006,DD,Dowry Deaths,445,1.0,91276115,44467851,76.26,False,False,ok,True
West Bengal,WB,State,East,2007,DD,Dowry Deaths,451,1.01,91276115,44467851,76.26,False,False,ok,True
West Bengal,WB,State,East,2008,DD,Dowry Deaths,451,1.01,91276115,44467851,76.26,False,False,ok,True
West Bengal,WB,State,East,2009,DD,Dowry Deaths,506,1.14,91276115,44467851,76.26,False,False,ok,True
West Bengal,WB,State,East,2010,DD,Dowry Deaths,507,1.14,91276115,44467851,76.26,False,False,ok,True
West Bengal,WB,State,East,2011,DD,Dowry Deaths,510,1.15,91276115,44467851,76.26,False,False,ok,True
West Bengal,WB,State,East,2012,DD,Dowry Deaths,593,1.33,91276115,44467851,76.26,False,False,ok,True
West Bengal,WB,State,East,2013,DD,Dowry Deaths,481,1.08,91276115,44467851,76.26,False,False,ok,True
West Bengal,WB,State,East,2014,DD,Dowry Deaths,1,0.0,91276115,44467851,76.26,False,False,ok,True
West Bengal,WB,State,East,2015,DD,Dowry Deaths,498,1.12,91276115,44467851,76.26,False,False,ok,True
West Bengal,WB,State,East,2016,DD,Dowry Deaths,535,1.2,91276115,44467851,76.26,False,False,ok,True
West Bengal,WB,State,East,2017,DD,Dowry Deaths,499,1.12,91276115,44467851,76.26,False,False,ok,True
West Bengal,WB,State,East,2018,DD,Dowry Deaths,444,1.0,91276115,44467851,76.26,False,False,ok,True
West Bengal,WB,State,East,2019,DD,Dowry Deaths,444,1.0,91276115,44467851,76.26,False,False,ok,True
West Bengal,WB,State,East,2020,DD,Dowry Deaths,522,1.17,91276115,44467851,76.26,False,False,ok,True
West Bengal,WB,State,East,2021,DD,Dowry Deaths,454,1.02,91276115,44467851,76.26,False,False,ok,True
A & N Islands,AN,Union Territory,Islands,2001,WT,Women Trafficking,0,0.0,380581,177713,86.63,False,False,ok,True
A & N Islands,AN,Union Territory,Islands,2002,WT,Women Trafficking,0,0.0,380581,177713,86.63,False,False,ok,True
A & N Islands,AN,Union Territory,Islands,2003,WT,Women Trafficking,0,0.0,380581,177713,86.63,False,False,ok,True
A & N Islands,AN,Union Territory,Islands,2004,WT,Women Trafficking,0,0.0,380581,177713,86.63,False,False,ok,True
A & N Islands,AN,Union Territory,Islands,2005,WT,Women Trafficking,0,0.0,380581,177713,86.63,False,False,ok,True
A & N Islands,AN,Union Territory,Islands,2006,WT,Women Trafficking,0,0.0,380581,177713,86.63,False,False,ok,True
A & N Islands,AN,Union Territory,Islands,2007,WT,Women Trafficking,0,0.0,380581,177713,86.63,False,False,ok,True
A & N Islands,AN,Union Territory,Islands,2008,WT,Women Trafficking,0,0.0,380581,177713,86.63,False,False,ok,True
A & N Islands,AN,Union Territory,Islands,2009,WT,Women Trafficking,0,0.0,380581,177713,86.63,False,False,ok,True
A & N Islands,AN,Union Territory,Islands,2010,WT,Women Trafficking,0,0.0,380581,177713,86.63,False,False,ok,True
A & N Islands,AN,Union Territory,Islands,2011,WT,Women Trafficking,3,1.69,380581,177713,86.63,False,False,ok,True
A & N Islands,AN,Union Territory,Islands,2012,WT,Women Trafficking,2,1.13,380581,177713,86.63,False,False,ok,True
A & N Islands,AN,Union Territory,Islands,2013,WT,Women Trafficking,4,2.25,380581,177713,86.63,False,False,ok,True
A & N Islands,AN,Union Territory,Islands,2014,WT,Women Trafficking,1,0.56,380581,177713,86.63,False,False,ok,True
A & N Islands,AN,Union Territory,Islands,2015,WT,Women Trafficking,0,0.0,380581,177713,86.63,False,False,ok,True
A & N Islands,AN,Union Territory,Islands,2016,WT,Women Trafficking,0,0.0,380581,177713,86.63,False,False,ok,True
A & N Islands,AN,Union Territory,Islands,2017,WT,Women Trafficking,0,0.0,380581,177713,86.63,False,False,ok,True
A & N Islands,AN,Union Territory,Islands,2018,WT,Women Trafficking,0,0.0,380581,177713,86.63,False,False,ok,True
A & N Islands,AN,Union Territory,Islands,2019,WT,Women Trafficking,0,0.0,380581,177713,86.63,False,False,ok,True
A & N Islands,AN,Union Territory,Islands,2020,WT,Women Trafficking,0,0.0,380581,177713,86.63,False,False,ok,True
A & N Islands,AN,Union Territory,Islands,2021,WT,Women Trafficking,0,0.0,380581,177713,86.63,False,False,ok,True
Andhra Pradesh,AP,State,South,2001,WT,Women Trafficking,7,0.03,49386799,24606669,67.02,False,False,ok,True
Andhra Pradesh,AP,State,South,2002,WT,Women Trafficking,0,0.0,49386799,24606669,67.02,False,False,ok,True
Andhra Pradesh,AP,State,South,2003,WT,Women Trafficking,5,0.02,49386799,24606669,67.02,False,False,ok,True
Andhra Pradesh,AP,State,South,2004,WT,Women Trafficking,2,0.01,49386799,24606669,67.02,False,False,ok,True
Andhra Pradesh,AP,State,South,2005,WT,Women Trafficking,3,0.01,49386799,24606669,67.02,False,False,ok,True
Andhra Pradesh,AP,State,South,2006,WT,Women Trafficking,0,0.0,49386799,24606669,67.02,False,False,ok,True
Andhra Pradesh,AP,State,South,2007,WT,Women Trafficking,0,0.0,49386799,24606669,67.02,False,False,ok,True
Andhra Pradesh,AP,State,South,2008,WT,Women Trafficking,0,0.0,49386799,24606669,67.02,False,False,ok,True
Andhra Pradesh,AP,State,South,2009,WT,Women Trafficking,0,0.0,49386799,24606669,67.02,False,False,ok,True
Andhra Pradesh,AP,State,South,2010,WT,Women Trafficking,0,0.0,49386799,24606669,67.02,False,False,ok,True
Andhra Pradesh,AP,State,South,2011,WT,Women Trafficking,497,2.02,49386799,24606669,67.02,False,False,ok,True
Andhra Pradesh,AP,State,South,2012,WT,Women Trafficking,472,1.92,49386799,24606669,67.02,False,False,ok,True
Andhra Pradesh,AP,State,South,2013,WT,Women Trafficking,489,1.99,49386799,24606669,67.02,False,False,ok,True
Andhra Pradesh,AP,State,South,2014,WT,Women Trafficking,204,0.83,49386799,24606669,67.02,False,False,ok,True
Andhra Pradesh,AP,State,South,2015,WT,Women Trafficking,204,0.83,49386799,24606669,67.02,False,False,ok,True
Andhra Pradesh,AP,State,South,2016,WT,Women Trafficking,186,0.76,49386799,24606669,67.02,False,False,ok,True
Andhra Pradesh,AP,State,South,2017,WT,Women Trafficking,121,0.49,49386799,24606669,67.02,False,False,ok,True
Andhra Pradesh,AP,State,South,2018,WT,Women Trafficking,152,0.62,49386799,24606669,67.02,False,False,ok,True
Andhra Pradesh,AP,State,South,2019,WT,Women Trafficking,88,0.36,49386799,24606669,67.02,False,False,ok,True
Andhra Pradesh,AP,State,South,2020,WT,Women Trafficking,48,0.2,49386799,24606669,67.02,False,False,ok,True
Andhra Pradesh,AP,State,South,2021,WT,Women Trafficking,70,0.28,49386799,24606669,67.02,False,False,ok,True
Arunachal Pradesh,AR,State,North East,2001,WT,Women Trafficking,0,0.0,1383727,669730,65.38,False,False,ok,True
Arunachal Pradesh,AR,State,North East,2002,WT,Women Trafficking,0,0.0,1383727,669730,65.38,False,False,ok,True
Arunachal Pradesh,AR,State,North East,2003,WT,Women Trafficking,0,0.0,1383727,669730,65.38,False,False,ok,True
Arunachal Pradesh,AR,State,North East,2004,WT,Women Trafficking,0,0.0,1383727,669730,65.38,False,False,ok,True
Arunachal Pradesh,AR,State,North East,2005,WT,Women Trafficking,0,0.0,1383727,669730,65.38,False,False,ok,True
Arunachal Pradesh,AR,State,North East,2006,WT,Women Trafficking,0,0.0,1383727,669730,65.38,False,False,ok,True
Arunachal Pradesh,AR,State,North East,2007,WT,Women Trafficking,0,0.0,1383727,669730,65.38,False,False,ok,True
Arunachal Pradesh,AR,State,North East,2008,WT,Women Trafficking,0,0.0,1383727,669730,65.38,False,False,ok,True
Arunachal Pradesh,AR,State,North East,2009,WT,Women Trafficking,0,0.0,1383727,669730,65.38,False,False,ok,True
Arunachal Pradesh,AR,State,North East,2010,WT,Women Trafficking,0,0.0,1383727,669730,65.38,False,False,ok,True
Arunachal Pradesh,AR,State,North East,2011,WT,Women Trafficking,0,0.0,1383727,669730,65.38,False,False,ok,True
Arunachal Pradesh,AR,State,North East,2012,WT,Women Trafficking,1,0.15,1383727,669730,65.38,False,False,ok,True
Arunachal Pradesh,AR,State,North East,2013,WT,Women Trafficking,2,0.3,1383727,669730,65.38,False,False,ok,True
Arunachal Pradesh,AR,State,North East,2014,WT,Women Trafficking,0,0.0,1383727,669730,65.38,False,False,ok,True
Arunachal Pradesh,AR,State,North East,2015,WT,Women Trafficking,2,0.3,1383727,669730,65.38,False,False,ok,True
Arunachal Pradesh,AR,State,North East,2016,WT,Women Trafficking,0,0.0,1383727,669730,65.38,False,False,ok,True
Arunachal Pradesh,AR,State,North East,2017,WT,Women Trafficking,2,0.3,1383727,669730,65.38,False,False,ok,True
Arunachal Pradesh,AR,State,North East,2018,WT,Women Trafficking,0,0.0,1383727,669730,65.38,False,False,ok,True
Arunachal Pradesh,AR,State,North East,2019,WT,Women Trafficking,0,0.0,1383727,669730,65.38,False,False,ok,True
Arunachal Pradesh,AR,State,North East,2020,WT,Women Trafficking,0,0.0,1383727,669730,65.38,False,False,ok,True
Arunachal Pradesh,AR,State,North East,2021,WT,Women Trafficking,0,0.0,1383727,669730,65.38,False,False,ok,True
Assam,AS,State,North East,2001,WT,Women Trafficking,0,0.0,31205576,15268101,72.19,False,False,ok,True
Assam,AS,State,North East,2002,WT,Women Trafficking,0,0.0,31205576,15268101,72.19,False,False,ok,True
Assam,AS,State,North East,2003,WT,Women Trafficking,0,0.0,31205576,15268101,72.19,False,False,ok,True
Assam,AS,State,North East,2004,WT,Women Trafficking,0,0.0,31205576,15268101,72.19,False,False,ok,True
Assam,AS,State,North East,2005,WT,Women Trafficking,3,0.02,31205576,15268101,72.19,False,False,ok,True
Assam,AS,State,North East,2006,WT,Women Trafficking,0,0.0,31205576,15268101,72.19,False,False,ok,True
Assam,AS,State,North East,2007,WT,Women Trafficking,0,0.0,31205576,15268101,72.19,False,False,ok,True
Assam,AS,State,North East,2008,WT,Women Trafficking,0,0.0,31205576,15268101,72.19,False,False,ok,True
Assam,AS,State,North East,2009,WT,Women Trafficking,1,0.01,31205576,15268101,72.19,False,False,ok,True
Assam,AS,State,North East,2010,WT,Women Trafficking,0,0.0,31205576,15268101,72.19,False,False,ok,True
Assam,AS,State,North East,2011,WT,Women Trafficking,21,0.14,31205576,15268101,72.19,False,False,ok,True
Assam,AS,State,North East,2012,WT,Women Trafficking,30,0.2,31205576,15268101,72.19,False,False,ok,True
Assam,AS,State,North East,2013,WT,Women Trafficking,18,0.12,31205576,15268101,72.19,False,False,ok,True
Assam,AS,State,North East,2014,WT,Women Trafficking,29,0.19,31205576,15268101,72.19,False,False,ok,True
Assam,AS,State,North East,2015,WT,Women Trafficking,47,0.31,31205576,15268101,72.19,False,False,ok,True
Assam,AS,State,North East,2016,WT,Women Trafficking,65,0.43,31205576,15268101,72.19,False,False,ok,True
Assam,AS,State,North East,2017,WT,Women Trafficking,40,0.26,31205576,15268101,72.19,False,False,ok,True
Assam,AS,State,North East,2018,WT,Women Trafficking,37,0.24,31205576,15268101,72.19,False,False,ok,True
Assam,AS,State,North East,2019,WT,Women Trafficking,12,0.08,31205576,15268101,72.19,False,False,ok,True
Assam,AS,State,North East,2020,WT,Women Trafficking,18,0.12,31205576,15268101,72.19,False,False,ok,True
Assam,AS,State,North East,2021,WT,Women Trafficking,22,0.14,31205576,15268101,72.19,False,False,ok,True
Bihar,BR,State,East,2001,WT,Women Trafficking,83,0.17,104099452,49824451,61.8,False,False,ok,True
Bihar,BR,State,East,2002,WT,Women Trafficking,38,0.08,104099452,49824451,61.8,False,False,ok,True
Bihar,BR,State,East,2003,WT,Women Trafficking,37,0.07,104099452,49824451,61.8,False,False,ok,True
Bihar,BR,State,East,2004,WT,Women Trafficking,35,0.07,104099452,49824451,61.8,False,False,ok,True
Bihar,BR,State,East,2005,WT,Women Trafficking,74,0.15,104099452,49824451,61.8,False,False,ok,True
Bihar,BR,State,East,2006,WT,Women Trafficking,42,0.08,104099452,49824451,61.8,False,False,ok,True
Bihar,BR,State,East,2007,WT,Women Trafficking,56,0.11,104099452,49824451,61.8,False,False,ok,True
Bihar,BR,State,East,2008,WT,Women Trafficking,22,0.04,104099452,49824451,61.8,False,False,ok,True
Bihar,BR,State,East,2009,WT,Women Trafficking,31,0.06,104099452,49824451,61.8,False,False,ok,True
Bihar,BR,State,East,2010,WT,Women Trafficking,8,0.02,104099452,49824451,61.8,False,False,ok,True
Bihar,BR,State,East,2011,WT,Women Trafficking,23,0.05,104099452,49824451,61.8,False,False,ok,True
Bihar,BR,State,East,2012,WT,Women Trafficking,35,0.07,104099452,49824451,61.8,False,False,ok,True
Bihar,BR,State,East,2013,WT,Women Trafficking,64,0.13,104099452,49824451,61.8,False,False,ok,True
Bihar,BR,State,East,2014,WT,Women Trafficking,31,0.06,104099452,49824451,61.8,False,False,ok,True
Bihar,BR,State,East,2015,WT,Women Trafficking,21,0.04,104099452,49824451,61.8,False,False,ok,True
Bihar,BR,State,East,2016,WT,Women Trafficking,50,0.1,104099452,49824451,61.8,False,False,ok,True
Bihar,BR,State,East,2017,WT,Women Trafficking,24,0.05,104099452,49824451,61.8,False,False,ok,True
Bihar,BR,State,East,2018,WT,Women Trafficking,49,0.1,104099452,49824451,61.8,False,False,ok,True
Bihar,BR,State,East,2019,WT,Women Trafficking,40,0.08,104099452,49824451,61.8,False,False,ok,True
Bihar,BR,State,East,2020,WT,Women Trafficking,30,0.06,104099452,49824451,61.8,False,False,ok,True
Bihar,BR,State,East,2021,WT,Women Trafficking,32,0.06,104099452,49824451,61.8,False,False,ok,True
Chandigarh,CH,Union Territory,North,2001,WT,Women Trafficking,0,0.0,1055450,474894,86.05,False,False,ok,True
Chandigarh,CH,Union Territory,North,2002,WT,Women Trafficking,0,0.0,1055450,474894,86.05,False,False,ok,True
Chandigarh,CH,Union Territory,North,2003,WT,Women Trafficking,0,0.0,1055450,474894,86.05,False,False,ok,True
Chandigarh,CH,Union Territory,North,2004,WT,Women Trafficking,0,0.0,1055450,474894,86.05,False,False,ok,True
Chandigarh,CH,Union Territory,North,2005,WT,Women Trafficking,0,0.0,1055450,474894,86.05,False,False,ok,True
Chandigarh,CH,Union Territory,North,2006,WT,Women Trafficking,0,0.0,1055450,474894,86.05,False,False,ok,True
Chandigarh,CH,Union Territory,North,2007,WT,Women Trafficking,0,0.0,1055450,474894,86.05,False,False,ok,True
Chandigarh,CH,Union Territory,North,2008,WT,Women Trafficking,0,0.0,1055450,474894,86.05,False,False,ok,True
Chandigarh,CH,Union Territory,North,2009,WT,Women Trafficking,0,0.0,1055450,474894,86.05,False,False,ok,True
Chandigarh,CH,Union Territory,North,2010,WT,Women Trafficking,0,0.0,1055450,474894,86.05,False,False,ok,True
Chandigarh,CH,Union Territory,North,2011,WT,Women Trafficking,1,0.21,1055450,474894,86.05,False,False,ok,True
Chandigarh,CH,Union Territory,North,2012,WT,Women Trafficking,0,0.0,1055450,474894,86.05,False,False,ok,True
Chandigarh,CH,Union Territory,North,2013,WT,Women Trafficking,6,1.26,1055450,474894,86.05,False,False,ok,True
Chandigarh,CH,Union Territory,North,2014,WT,Women Trafficking,0,0.0,1055450,474894,86.05,False,False,ok,True
Chandigarh,CH,Union Territory,North,2015,WT,Women Trafficking,0,0.0,1055450,474894,86.05,False,False,ok,True
Chandigarh,CH,Union Territory,North,2016,WT,Women Trafficking,0,0.0,1055450,474894,86.05,False,False,ok,True
Chandigarh,CH,Union Territory,North,2017,WT,Women Trafficking,0,0.0,1055450,474894,86.05,False,False,ok,True
Chandigarh,CH,Union Territory,North,2018,WT,Women Trafficking,0,0.0,1055450,474894,86.05,False,False,ok,True
Chandigarh,CH,Union Territory,North,2019,WT,Women Trafficking,0,0.0,1055450,474894,86.05,False,False,ok,True
Chandigarh,CH,Union Territory,North,2020,WT,Women Trafficking,0,0.0,1055450,474894,86.05,False,False,ok,True
Chandigarh,CH,Union Territory,North,2021,WT,Women Trafficking,0,0.0,1055450,474894,86.05,False,False,ok,True
Chhattisgarh,CG,State,Central,2001,WT,Women Trafficking,0,0.0,25545198,12714862,70.28,False,False,ok,True
Chhattisgarh,CG,State,Central,2002,WT,Women Trafficking,0,0.0,25545198,12714862,70.28,False,False,ok,True
Chhattisgarh,CG,State,Central,2003,WT,Women Trafficking,0,0.0,25545198,12714862,70.28,False,False,ok,True
Chhattisgarh,CG,State,Central,2004,WT,Women Trafficking,0,0.0,25545198,12714862,70.28,False,False,ok,True
Chhattisgarh,CG,State,Central,2005,WT,Women Trafficking,0,0.0,25545198,12714862,70.28,False,False,ok,True
Chhattisgarh,CG,State,Central,2006,WT,Women Trafficking,1,0.01,25545198,12714862,70.28,False,False,ok,True
Chhattisgarh,CG,State,Central,2007,WT,Women Trafficking,0,0.0,25545198,12714862,70.28,False,False,ok,True
Chhattisgarh,CG,State,Central,2008,WT,Women Trafficking,0,0.0,25545198,12714862,70.28,False,False,ok,True
Chhattisgarh,CG,State,Central,2009,WT,Women Trafficking,0,0.0,25545198,12714862,70.28,False,False,ok,True
Chhattisgarh,CG,State,Central,2010,WT,Women Trafficking,2,0.02,25545198,12714862,70.28,False,False,ok,True
Chhattisgarh,CG,State,Central,2011,WT,Women Trafficking,15,0.12,25545198,12714862,70.28,False,False,ok,True
Chhattisgarh,CG,State,Central,2012,WT,Women Trafficking,5,0.04,25545198,12714862,70.28,False,False,ok,True
Chhattisgarh,CG,State,Central,2013,WT,Women Trafficking,8,0.06,25545198,12714862,70.28,False,False,ok,True
Chhattisgarh,CG,State,Central,2014,WT,Women Trafficking,2,0.02,25545198,12714862,70.28,False,False,ok,True
Chhattisgarh,CG,State,Central,2015,WT,Women Trafficking,4,0.03,25545198,12714862,70.28,False,False,ok,True
Chhattisgarh,CG,State,Central,2016,WT,Women Trafficking,17,0.13,25545198,12714862,70.28,False,False,ok,True
Chhattisgarh,CG,State,Central,2017,WT,Women Trafficking,16,0.13,25545198,12714862,70.28,False,False,ok,True
Chhattisgarh,CG,State,Central,2018,WT,Women Trafficking,15,0.12,25545198,12714862,70.28,False,False,ok,True
Chhattisgarh,CG,State,Central,2019,WT,Women Trafficking,12,0.09,25545198,12714862,70.28,False,False,ok,True
Chhattisgarh,CG,State,Central,2020,WT,Women Trafficking,3,0.02,25545198,12714862,70.28,False,False,ok,True
Chhattisgarh,CG,State,Central,2021,WT,Women Trafficking,3,0.02,25545198,12714862,70.28,False,False,ok,True
D & N Haveli and Daman & Diu,DN,Union Territory,West,2001,WT,Women Trafficking,0,0.0,586956,242902,79.55,False,False,ok,True
D & N Haveli and Daman & Diu,DN,Union Territory,West,2002,WT,Women Trafficking,0,0.0,586956,242902,79.55,False,False,ok,True
D & N Haveli and Daman & Diu,DN,Union Territory,West,2003,WT,Women Trafficking,0,0.0,586956,242902,79.55,False,False,ok,True
D & N Haveli and Daman & Diu,DN,Union Territory,West,2004,WT,Women Trafficking,0,0.0,586956,242902,79.55,False,False,ok,True
D & N Haveli and Daman & Diu,DN,Union Territory,West,2005,WT,Women Trafficking,0,0.0,586956,242902,79.55,False,False,ok,True
D & N Haveli and Daman & Diu,DN,Union Territory,West,2006,WT,Women Trafficking,0,0.0,586956,242902,79.55,False,False,ok,True
D & N Haveli and Daman & Diu,DN,Union Territory,West,2007,WT,Women Trafficking,0,0.0,586956,242902,79.55,False,False,ok,True
D & N Haveli and Daman & Diu,DN,Union Territory,West,2008,WT,Women Trafficking,0,0.0,586956,242902,79.55,False,False,ok,True
D & N Haveli and Daman & Diu,DN,Union Territory,West,2009,WT,Women Trafficking,0,0.0,586956,242902,79.55,False,False,ok,True
D & N Haveli and Daman & Diu,DN,Union Territory,West,2010,WT,Women Trafficking,0,0.0,586956,242902,79.55,False,False,ok,True
D & N Haveli and Daman & Diu,DN,Union Territory,West,2011,WT,Women Trafficking,7,2.88,586956,242902,79.55,False,False,ok,True
D & N Haveli and Daman & Diu,DN,Union Territory,West,2012,WT,Women Trafficking,5,2.06,586956,242902,79.55,False,False,ok,True
D & N Haveli and Daman & Diu,DN,Union Territory,West,2013,WT,Women Trafficking,8,3.29,586956,242902,79.55,False,False,ok,True
D & N Haveli and Daman & Diu,DN,Union Territory,West,2014,WT,Women Trafficking,8,3.29,586956,242902,79.55,False,False,ok,True
D & N Haveli and Daman & Diu,DN,Union Territory,West,2015,WT,Women Trafficking,0,0.0,586956,242902,79.55,False,False,ok,True
D & N Haveli and Daman & Diu,DN,Union Territory,West,2016,WT,Women Trafficking,4,1.65,586956,242902,79.55,False,False,ok,True
D & N Haveli and Daman & Diu,DN,Union Territory,West,2017,WT,Women Trafficking,0,0.0,586956,242902,79.55,False,False,ok,True
D & N Haveli and Daman & Diu,DN,Union Territory,West,2018,WT,Women Trafficking,0,0.0,586956,242902,79.55,False,False,ok,True
D & N Haveli and Daman & Diu,DN,Union Territory,West,2019,WT,Women Trafficking,1,0.41,586956,242902,79.55,False,False,ok,True
D & N Haveli and Daman & Diu,DN,Union Territory,West,2020,WT,Women Trafficking,0,0.0,586956,242902,79.55,False,False,ok,True
D & N Haveli and Daman & Diu,DN,Union Territory,West,2021,WT,Women Trafficking,0,0.0,586956,242902,79.55,False,False,ok,True
Delhi UT,DL,Union Territory,North,2011,WT,Women Trafficking,33,0.42,16787941,7800821,86.21,False,False,ok,True
Delhi UT,DL,Union Territory,North,2012,WT,Women Trafficking,24,0.31,16787941,7800821,86.21,False,False,ok,True
Delhi UT,DL,Union Territory,North,2013,WT,Women Trafficking,20,0.26,16787941,7800821,86.21,False,False,ok,True
Delhi UT,DL,Union Territory,North,2014,WT,Women Trafficking,8,0.1,16787941,7800821,86.21,False,False,ok,True
Delhi UT,DL,Union Territory,North,2015,WT,Women Trafficking,3,0.04,16787941,7800821,86.21,False,False,ok,True
Delhi UT,DL,Union Territory,North,2016,WT,Women Trafficking,4,0.05,16787941,7800821,86.21,False,False,ok,True
Delhi UT,DL,Union Territory,North,2017,WT,Women Trafficking,6,0.08,16787941,7800821,86.21,False,False,ok,True
Delhi UT,DL,Union Territory,North,2018,WT,Women Trafficking,1,0.01,16787941,7800821,86.21,False,False,ok,True
Delhi UT,DL,Union Territory,North,2019,WT,Women Trafficking,4,0.05,16787941,7800821,86.21,False,False,ok,True
Delhi UT,DL,Union Territory,North,2020,WT,Women Trafficking,3,0.04,16787941,7800821,86.21,False,False,ok,True
Delhi UT,DL,Union Territory,North,2021,WT,Women Trafficking,4,0.05,16787941,7800821,86.21,False,False,ok,True
Goa,GA,State,West,2001,WT,Women Trafficking,0,0.0,1458545,719293,88.7,False,False,ok,True
Goa,GA,State,West,2002,WT,Women Trafficking,0,0.0,1458545,719293,88.7,False,False,ok,True
Goa,GA,State,West,2003,WT,Women Trafficking,0,0.0,1458545,719293,88.7,False,False,ok,True
Goa,GA,State,West,2004,WT,Women Trafficking,0,0.0,1458545,719293,88.7,False,False,ok,True
Goa,GA,State,West,2005,WT,Women Trafficking,0,0.0,1458545,719293,88.7,False,False,ok,True
Goa,GA,State,West,2006,WT,Women Trafficking,0,0.0,1458545,719293,88.7,False,False,ok,True
Goa,GA,State,West,2007,WT,Women Trafficking,0,0.0,1458545,719293,88.7,False,False,ok,True
Goa,GA,State,West,2008,WT,Women Trafficking,0,0.0,1458545,719293,88.7,False,False,ok,True
Goa,GA,State,West,2009,WT,Women Trafficking,0,0.0,1458545,719293,88.7,False,False,ok,True
Goa,GA,State,West,2010,WT,Women Trafficking,0,0.0,1458545,719293,88.7,False,False,ok,True
Goa,GA,State,West,2011,WT,Women Trafficking,18,2.5,1458545,719293,88.7,False,False,ok,True
Goa,GA,State,West,2012,WT,Women Trafficking,40,5.56,1458545,719293,88.7,False,False,ok,True
Goa,GA,State,West,2013,WT,Women Trafficking,28,3.89,1458545,719293,88.7,False,False,ok,True
Goa,GA,State,West,2014,WT,Women Trafficking,9,1.25,1458545,719293,88.7,False,False,ok,True
